,codgeo,total_maisons,rga_1945_1975_faible,rga_1945_1975_moyen,rga_1945_1975_nul,rga_1945_1975_fort,rga_1976_2020_faible,rga_1976_2020_moyen,rga_1976_2020_nul,rga_1976_2020_fort,rga_post2020_faible,rga_post2020_moyen,rga_post2020_nul,rga_post2020_fort,rga_pre1945_faible,rga_pre1945_moyen,rga_pre1945_nul,rga_pre1945_fort,rga_unk_faible,rga_unk_moyen,rga_unk_nul,rga_unk_fort,tri_nul_nul,tri_t01_faible,tri_t01_fort,tri_t01_moyen,tri_t02_faible,tri_t02_fort,tri_t02_moyen,tri_t03_faible,tri_t03_fort,tri_t03_moyen,rga_score,tri_score
8450,25085,147,1,6,0,0,0,100,0,0,0,7,0,0,0,32,0,0,0,1,0,0,147,0,0,0,0,0,0,0,0,0,3.6258503401360542,0.0
8451,25086,74,0,8,0,0,0,59,0,0,0,2,0,0,0,4,1,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,4.324324324324325,0.0
8452,25087,96,3,15,0,0,1,27,0,0,1,1,0,0,1,46,1,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,1.8541666666666667,0.0
8453,25088,37,0,4,0,0,0,18,0,0,0,1,0,0,0,14,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,2.77027027027027,0.0
8454,25089,45,0,2,0,0,0,14,0,0,0,2,0,0,0,27,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,1.7777777777777777,0.0
8455,25090,32,0,0,0,0,17,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0.578125,0.0
8456,25091,170,0,2,22,0,0,8,98,0,0,1,5,0,0,5,29,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0.27941176470588236,0.0
8457,25092,41,0,0,1,0,0,6,7,0,0,0,1,0,0,20,6,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0.7317073170731707,0.0
8458,25093,34,0,6,0,0,0,16,0,0,0,1,0,0,0,11,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,2.8676470588235294,0.0
8459,25094,60,0,1,0,0,0,22,0,0,0,0,0,0,0,37,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1.875,0.0
8460,25095,147,3,0,15,0,5,2,53,0,0,0,4,0,3,14,48,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0.11224489795918367,0.0
8461,25096,47,0,2,0,0,3,15,9,0,0,1,1,0,0,16,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,1.8191489361702127,0.0
8462,25097,178,11,0,14,0,28,0,103,0,1,0,1,0,6,0,13,0,0,0,1,0,178,0,0,0,0,0,0,0,0,0,0.19101123595505617,0.0
8463,25098,96,0,1,2,0,11,16,1,0,1,3,1,0,38,13,9,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,1.0572916666666667,0.0
8464,25099,70,0,0,2,0,0,0,48,0,0,0,13,0,0,0,7,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0.0,0.0
8465,25100,163,0,8,0,0,0,120,1,0,0,8,0,0,0,26,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,3.9263803680981595,0.0
8466,25101,198,0,13,0,0,0,127,1,0,0,6,0,0,0,51,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,3.446969696969697,0.0
8467,25102,17,0,0,0,0,0,8,1,0,0,0,0,0,0,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2.3529411764705883,0.0
8468,25103,253,0,28,7,0,4,93,58,0,0,3,0,0,0,47,12,0,0,1,0,0,253,0,0,0,0,0,0,0,0,0,2.1600790513833994,0.0
8469,25104,35,0,2,0,0,0,16,0,0,0,0,0,0,0,17,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,2.4285714285714284,0.0
8470,25105,243,1,10,16,0,1,74,30,0,1,8,3,0,0,76,23,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,1.7160493827160495,0.0
8471,25106,47,1,11,1,0,0,20,0,0,0,0,0,0,0,14,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,2.723404255319149,0.0
8472,25107,94,3,4,1,0,6,13,0,0,0,1,0,0,16,48,1,0,0,1,0,0,94,0,0,0,0,0,0,0,0,0,0.9042553191489362,0.0
8473,25108,128,0,1,15,0,0,0,85,0,0,0,12,0,0,0,15,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0.01953125,0.0
8474,25109,145,0,33,0,0,0,84,5,0,0,3,0,0,0,19,0,0,0,1,0,0,145,0,0,0,0,0,0,0,0,0,3.5172413793103448,0.0
8475,25110,316,0,18,20,0,0,101,116,0,0,8,7,0,0,20,26,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,1.8037974683544304,0.0
8476,25111,143,15,33,6,0,21,14,16,0,0,0,1,0,2,33,1,0,0,1,0,0,143,0,0,0,0,0,0,0,0,0,1.2657342657342658,0.0
8477,25112,346,24,53,0,0,117,103,3,0,1,3,0,0,23,19,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,2.2673410404624277,0.0
8478,25113,64,0,1,1,0,0,3,24,0,0,0,3,0,0,10,22,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0.2734375,0.0
8479,25114,168,0,1,8,0,0,18,49,0,0,1,2,0,0,69,20,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0.5654761904761905,0.0
8480,25115,108,0,17,0,0,0,70,2,0,0,7,0,0,0,12,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,3.7962962962962963,0.0
8481,25116,103,5,5,1,0,16,37,3,0,2,5,1,0,14,13,1,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,2.2281553398058254,0.0
8482,25117,34,0,4,3,0,0,16,0,0,0,2,0,0,0,9,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,2.7941176470588234,0.0
8483,25119,128,0,28,0,0,0,84,0,0,0,2,0,0,0,14,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,3.8671875,0.0
8484,25120,159,0,1,10,0,0,10,73,0,0,2,7,0,0,19,36,0,0,0,1,0,159,0,0,0,0,0,0,0,0,0,0.36163522012578614,0.0
8485,25121,116,0,5,0,0,0,54,2,0,0,4,2,0,0,47,2,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,2.521551724137931,0.0
8486,25122,187,0,2,3,0,0,35,69,0,0,10,5,0,0,47,16,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,1.0962566844919786,0.0
8487,25124,103,0,2,14,0,0,19,34,0,0,2,1,0,0,3,28,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,1.0194174757281553,0.0
8488,25125,141,0,0,28,0,0,1,63,0,0,0,1,0,0,1,47,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0.03546099290780142,0.0
8489,25126,201,0,37,0,0,0,139,4,0,0,4,0,0,0,17,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,3.9676616915422884,0.0
8490,25127,797,0,30,187,0,0,138,311,0,0,11,8,0,0,34,76,0,0,1,1,0,797,0,0,0,0,0,0,0,0,0,0.9943538268506901,0.0
8491,25129,55,0,3,0,0,0,23,0,0,0,3,0,0,0,26,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,2.3636363636363638,0.0
8492,25130,11,0,2,0,0,0,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1.8181818181818181,0.0
8493,25131,66,0,11,0,0,0,16,1,0,0,4,0,0,0,26,8,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,1.7803030303030303,0.0
8494,25132,56,0,5,0,0,0,26,0,0,0,2,0,0,0,22,1,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,2.6339285714285716,0.0
8495,25133,736,0,77,98,0,1,376,103,0,0,28,7,0,0,42,4,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,2.9123641304347827,0.0
8496,25136,188,0,26,0,0,3,118,0,0,0,15,0,0,0,26,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,3.699468085106383,0.0
8497,25138,76,0,2,0,0,0,9,16,0,0,0,4,0,0,20,25,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0.6578947368421053,0.0
8498,25139,209,0,2,18,0,0,6,120,0,0,1,18,0,0,1,43,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0.17942583732057416,0.0
8499,25141,54,0,3,0,0,0,15,6,0,0,1,0,0,0,27,2,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,1.5740740740740742,0.0
8500,25142,170,0,17,2,0,0,94,3,0,0,4,0,0,0,48,2,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,3.073529411764706,0.0
8501,25143,90,4,0,2,0,37,0,14,0,1,0,0,0,32,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0.4388888888888889,0.0
8502,25145,59,0,2,0,0,5,13,4,0,0,0,0,0,12,23,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,1.271186440677966,0.0
8503,25147,692,0,98,2,0,0,491,1,0,0,19,0,0,0,80,0,0,0,1,0,0,692,0,0,0,0,0,0,0,0,0,3.9703757225433525,0.0
8504,25148,177,0,0,2,0,0,85,65,0,0,12,2,0,0,6,5,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,2.5706214689265536,0.0
8505,25149,236,0,46,6,0,1,76,37,0,0,1,3,0,5,58,3,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,2.11228813559322,0.0
8506,25150,118,20,1,0,0,65,0,0,0,2,0,0,0,27,3,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0.6652542372881356,0.0
8507,25151,53,0,4,4,0,0,15,21,0,0,1,0,0,0,4,4,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,1.650943396226415,0.0
8508,25152,42,0,0,2,0,0,0,33,0,0,0,1,0,0,0,6,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0.0,0.0
8509,25153,59,9,0,0,0,25,4,0,0,6,1,0,0,14,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0.9322033898305084,0.0
8510,25154,129,0,17,0,0,2,49,10,0,1,2,0,0,17,30,0,0,0,1,0,0,129,0,0,0,0,0,0,0,0,0,2.2868217054263567,0.0
8511,25155,116,3,3,6,0,14,25,22,0,0,0,1,0,21,9,12,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,1.2758620689655173,0.0
8512,25156,479,11,102,6,0,62,87,20,0,0,3,0,0,11,168,6,0,2,1,0,0,479,0,0,0,0,0,0,0,0,0,1.5970772442588725,0.0
8513,25157,290,3,54,0,0,22,150,7,0,0,7,2,0,0,37,8,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,3.193103448275862,0.0
8514,25159,427,75,42,1,0,95,90,0,0,11,4,0,0,74,32,1,0,2,0,0,0,417,6,4,0,0,0,0,0,0,0,1.6463700234192038,0.06088992974238876
8515,25160,267,0,1,17,0,0,14,167,0,0,0,8,0,0,17,43,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0.27153558052434457,0.0
8516,25161,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
8517,25162,79,0,5,0,0,0,60,0,0,0,1,0,0,0,13,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,3.9873417721518987,0.0
8518,25163,37,0,0,0,0,0,24,0,0,0,0,0,0,0,13,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3.2432432432432434,0.0
8519,25164,59,0,10,0,0,0,27,0,0,0,0,1,0,0,20,1,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,2.711864406779661,0.0
8520,25166,32,0,1,0,0,0,19,0,0,0,0,0,0,0,11,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,3.046875,0.0
8521,25170,446,70,39,52,0,50,97,45,0,0,0,5,0,64,3,16,0,3,0,2,0,362,13,9,62,0,0,0,0,0,0,1.4966367713004485,0.547085201793722
8522,25171,30,0,8,0,0,0,15,0,0,0,0,0,0,0,7,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3.1666666666666665,0.0
8523,25172,97,5,1,0,0,50,9,0,0,3,3,0,0,25,1,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,1.1237113402061856,0.0
8524,25173,82,0,10,1,0,0,37,1,0,0,3,0,0,0,30,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,2.652439024390244,0.0
8525,25174,102,0,5,0,0,0,53,2,0,0,1,0,0,0,37,3,0,0,1,0,0,102,0,0,0,0,0,0,0,0,0,2.7450980392156863,0.0
8526,25175,36,0,8,0,0,0,11,3,0,0,0,0,0,0,14,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,2.0833333333333335,0.0
8527,25176,108,0,3,0,0,0,57,1,0,0,4,0,0,0,42,1,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,2.800925925925926,0.0
8528,25177,76,0,4,1,0,0,11,14,0,0,5,0,0,0,36,5,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,1.019736842105263,0.0
8529,25178,51,0,3,0,0,1,21,0,0,0,1,0,0,0,24,1,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,2.2745098039215685,0.0
8530,25179,26,0,3,0,0,0,14,0,0,0,1,0,0,0,8,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3.076923076923077,0.0
8531,25180,60,0,4,0,0,3,36,0,0,0,0,0,0,0,17,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,3.216666666666667,0.0
8532,25181,70,0,8,0,0,0,19,0,0,0,0,0,0,0,42,0,0,0,1,0,0,70,0,0,0,0,0,0,0,0,0,1.6428571428571428,0.0
8533,25182,55,0,1,0,0,0,13,0,0,0,0,0,0,0,40,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,1.2272727272727273,0.0
8534,25183,34,1,5,0,0,4,4,0,0,0,1,0,0,1,17,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1.161764705882353,0.0
8535,25184,134,0,8,0,0,0,56,0,0,0,1,0,0,0,69,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,2.2574626865671643,0.0
8536,25185,38,0,4,0,0,0,12,0,0,0,1,0,0,2,19,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1.9078947368421053,0.0
8537,25186,363,8,28,0,0,65,184,17,0,4,8,1,0,14,25,9,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,2.9779614325068873,0.0
8538,25187,212,2,21,0,0,7,112,0,0,0,6,0,0,0,61,0,0,0,3,0,0,212,0,0,0,0,0,0,0,0,0,2.9976415094339623,0.0
8539,25188,299,33,0,2,0,169,0,64,0,3,0,1,0,26,0,1,0,0,0,0,0,298,0,0,1,0,0,0,0,0,0,0.6254180602006689,0.010033444816053512
8540,25189,87,0,6,0,0,0,43,1,0,0,1,0,0,0,36,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,2.6724137931034484,0.0
8541,25190,560,0,117,37,0,0,196,56,0,1,9,0,0,14,100,29,0,0,0,1,0,560,0,0,0,0,0,0,0,0,0,2.313392857142857,0.0
8542,25191,186,14,31,0,0,44,55,0,0,1,4,0,0,21,15,1,0,0,0,0,0,113,20,1,52,0,0,0,0,0,0,2.225806451612903,0.9731182795698925
8543,25192,67,5,10,0,0,20,13,0,0,1,0,0,0,6,12,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,1.6865671641791045,0.0
8544,25193,586,0,27,130,0,0,124,202,0,0,2,13,0,0,39,49,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,1.181740614334471,0.0
8545,25194,45,0,3,4,0,0,4,22,0,0,0,0,0,0,0,12,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0.6111111111111112,0.0
8546,25195,402,0,72,0,0,0,291,0,0,0,8,0,0,0,30,0,0,0,1,0,0,402,0,0,0,0,0,0,0,0,0,4.116915422885572,0.0
8547,25196,516,48,51,67,0,59,66,112,0,3,1,4,0,65,10,29,0,1,0,0,0,516,0,0,0,0,0,0,0,0,0,1.055232558139535,0.0
8548,25197,204,4,54,0,0,8,70,2,0,2,12,0,0,3,47,1,0,0,1,0,0,204,0,0,0,0,0,0,0,0,0,2.5784313725490198,0.0
8549,25198,228,1,40,0,0,1,127,1,0,0,8,0,0,0,50,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,3.317982456140351,0.0
8550,25199,150,0,0,13,0,0,5,73,0,0,0,6,0,0,0,53,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0
8551,25200,478,87,7,2,0,181,101,63,0,6,1,1,0,23,6,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,1.5742677824267783,0.0
8552,25201,224,6,30,14,0,10,57,67,0,3,15,8,0,1,10,3,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,1.8392857142857142,0.0
8553,25202,92,0,5,0,0,0,59,0,0,0,1,0,0,0,27,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,3.369565217391304,0.0
8554,25203,70,0,0,2,0,0,1,51,0,0,0,1,0,0,1,14,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0
8555,25204,725,3,104,1,0,132,357,85,0,0,19,3,0,0,21,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,3.070344827586207,0.0
8556,25207,271,13,51,5,0,15,137,0,0,1,0,0,0,7,41,0,0,1,0,0,0,271,0,0,0,0,0,0,0,0,0,3.0793357933579335,0.0
8557,25208,85,0,1,6,0,0,3,51,0,0,0,5,0,0,5,14,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0.20588235294117646,0.0
8558,25209,55,0,2,0,0,1,27,0,0,0,3,0,0,1,21,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,2.7,0.0
8559,25210,64,0,1,0,0,0,49,1,0,0,1,0,0,0,12,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,3.90625,0.0
8560,25211,45,0,3,6,0,0,6,19,0,0,0,0,0,0,5,6,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0.8333333333333334,0.0
8561,25212,674,0,106,0,0,0,519,2,0,0,22,0,0,0,23,0,0,0,2,0,0,674,0,0,0,0,0,0,0,0,0,4.324925816023739,0.0
8562,25213,277,0,2,20,0,0,24,179,0,0,1,15,0,0,12,24,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0.4602888086642599,0.0
8563,25214,214,0,1,23,0,0,3,135,0,0,0,16,0,0,2,34,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0.08177570093457943,0.0
8564,25215,38,0,5,0,0,0,19,0,0,0,6,0,0,0,8,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3.223684210526316,0.0
8565,25216,140,23,11,24,0,5,6,39,0,0,0,2,0,2,1,27,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0.5285714285714286,0.0
8566,25217,203,27,33,0,0,55,38,0,0,7,0,1,0,34,8,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,1.6970443349753694,0.0
8567,25218,52,0,1,1,0,0,1,28,0,0,0,3,0,0,3,14,0,0,0,1,0,52,0,0,0,0,0,0,0,0,0,0.14423076923076922,0.0
8568,25219,215,0,0,42,0,0,1,112,0,0,0,14,0,0,2,43,0,0,0,1,0,215,0,0,0,0,0,0,0,0,0,0.023255813953488372,0.0
8569,25220,210,0,28,2,0,0,120,4,0,0,10,0,0,0,45,1,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,3.3095238095238093,0.0
8570,25221,21,2,0,1,0,4,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0.23809523809523808,0.0
8571,25222,476,0,13,52,0,0,185,118,0,0,4,7,0,0,43,53,0,0,1,0,0,476,0,0,0,0,0,0,0,0,0,2.032563025210084,0.0
8572,25223,198,0,15,4,0,0,58,8,0,0,4,0,0,0,100,9,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,1.7045454545454546,0.0
8573,25224,359,2,105,0,0,1,149,0,0,0,2,0,0,5,95,0,0,0,0,0,0,327,32,0,0,0,0,0,0,0,0,2.8259052924791086,0.08913649025069638
8574,25225,78,0,7,0,0,0,38,1,0,0,1,0,0,0,31,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,2.6923076923076925,0.0
8575,25226,89,0,7,1,0,0,54,10,0,0,0,0,0,0,16,1,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,3.230337078651685,0.0
8576,25227,88,0,0,5,0,0,0,63,0,0,0,10,0,0,0,10,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0.0,0.0
8577,25228,1044,8,417,56,0,5,273,106,0,0,8,6,0,3,159,1,0,0,2,0,0,1040,2,0,2,0,0,0,0,0,0,2.3338122605363987,0.007662835249042145
8578,25229,152,0,7,8,0,0,27,63,0,0,1,1,0,0,14,31,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,1.019736842105263,0.0
8579,25230,1146,48,577,7,0,51,142,7,0,3,6,0,0,163,138,0,0,1,3,0,0,803,329,0,14,0,0,0,0,0,0,1.9581151832460733,0.3237347294938918
8580,25231,46,0,2,1,0,0,15,13,0,0,1,1,0,0,6,7,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1.7934782608695652,0.0
8581,25232,40,0,3,0,0,0,22,0,0,0,0,0,0,0,15,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,2.9375,0.0
8582,25233,112,0,0,4,0,0,0,65,0,0,0,4,0,0,0,39,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0.0,0.0
8583,25234,51,0,3,0,0,0,41,0,0,0,0,0,0,0,7,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,4.166666666666667,0.0
8584,25235,113,0,16,0,0,0,67,0,0,0,3,0,0,0,27,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,3.3849557522123894,0.0
8585,25236,102,0,0,3,0,0,12,51,0,0,0,2,0,0,1,33,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0.5882352941176471,0.0
8586,25237,685,74,1,25,0,153,3,62,0,6,0,1,0,305,0,52,0,3,0,0,0,511,77,1,96,0,0,0,0,0,0,0.3072992700729927,0.5401459854014599
8587,25238,66,0,0,1,0,0,1,44,0,0,0,2,0,0,2,16,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0.07575757575757576,0.0
8588,25239,69,0,26,0,0,0,30,1,0,0,1,0,0,0,11,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,3.152173913043478,0.0
8589,25240,830,38,114,90,0,17,281,222,0,0,2,2,0,3,47,13,0,1,0,0,0,830,0,0,0,0,0,0,0,0,0,2.085542168674699,0.0
8590,25241,52,0,1,5,0,0,10,20,0,0,0,0,0,0,9,7,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,1.0096153846153846,0.0
8591,25242,53,3,6,0,0,8,13,0,0,1,1,0,0,21,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,1.7452830188679245,0.0
8592,25243,228,0,3,16,0,0,7,128,0,0,0,16,0,0,9,48,0,0,0,1,0,228,0,0,0,0,0,0,0,0,0,0.18640350877192982,0.0
8593,25244,57,0,7,0,0,0,19,0,0,0,0,1,0,0,30,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,1.9736842105263157,0.0
8594,25245,434,0,74,4,0,0,265,22,0,0,6,0,0,0,57,6,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,3.513824884792627,0.0
8595,25246,128,0,9,1,0,0,36,10,0,0,0,0,0,0,70,2,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,1.58203125,0.0
8596,25247,48,0,3,0,0,0,15,0,0,0,1,0,0,0,28,1,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,1.7708333333333333,0.0
8597,25248,184,0,13,15,0,0,69,46,0,0,0,2,0,0,26,12,0,0,1,0,0,184,0,0,0,0,0,0,0,0,0,2.051630434782609,0.0
8598,25249,25,0,1,0,0,0,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1.9,0.0
8599,25251,64,0,13,0,0,0,22,19,0,0,0,0,0,0,10,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,2.2265625,0.0
8600,25252,43,0,0,0,0,0,28,0,0,0,3,0,0,0,12,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,3.4302325581395348,0.0
8601,25253,147,0,9,0,0,0,80,4,0,0,6,0,0,0,47,1,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,2.9761904761904763,0.0
8602,25254,373,0,19,33,0,0,126,113,0,0,4,2,0,0,45,31,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,1.8431635388739946,0.0
8603,25255,119,0,4,7,0,0,14,54,0,0,0,3,0,0,17,20,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0.6722689075630253,0.0
8604,25256,317,0,19,35,0,0,71,151,0,0,2,5,0,0,15,19,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,1.2854889589905363,0.0
8605,25257,90,0,9,0,0,0,62,0,0,0,1,0,0,0,17,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,3.7222222222222223,0.0
8606,25258,667,0,159,2,0,0,437,2,0,0,11,0,0,0,52,4,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,3.9130434782608696,0.0
8607,25259,528,1,92,0,0,1,353,0,0,0,11,0,0,0,68,0,0,0,2,0,0,528,0,0,0,0,0,0,0,0,0,3.8333333333333335,0.0
8608,25261,42,0,2,4,0,0,11,5,0,0,0,1,0,0,4,15,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,1.4285714285714286,0.0
8609,25262,124,0,1,8,0,0,3,80,0,0,1,3,0,0,3,25,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0.16129032258064516,0.0
8610,25263,86,0,8,0,0,0,59,0,0,0,7,0,0,0,12,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,3.866279069767442,0.0
8611,25264,41,0,2,0,0,0,19,0,0,0,1,0,0,0,18,1,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,2.5,0.0
8612,25265,471,24,22,10,0,131,104,92,0,10,13,1,0,55,7,2,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,1.6040339702760085,0.0
8613,25266,69,0,16,0,0,0,14,1,0,0,0,0,0,0,38,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,1.5942028985507246,0.0
8614,25267,217,0,32,0,0,0,165,2,0,0,4,0,0,0,14,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,4.216589861751152,0.0
8615,25268,46,0,0,4,0,0,0,12,0,0,0,1,0,0,0,29,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0.0,0.0
8616,25269,34,0,3,0,0,3,9,3,0,0,0,0,0,6,7,3,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1.6323529411764706,0.0
8617,25270,52,0,2,0,0,1,21,0,0,0,2,0,0,1,25,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,2.230769230769231,0.0
8618,25271,542,0,73,3,0,0,342,12,0,0,20,5,0,0,71,15,0,0,1,0,0,542,0,0,0,0,0,0,0,0,0,3.5839483394833946,0.0
